CÓDIGO,BANCO,DESCRIÇÃO DAS ETAPAS,UNID.,QUANT.,UNITÁRIO C/ BDI e DESCONTO,DATA,CATEGORIA,TOTAL DA ETAPA,CORREÇÃO,CLASSIFICAÇÃO SINAPI
3875,SINAPI,"LUVA SIMPLES, PVC, SOLDAVEL, DN 50 MM, SERIE NORMAL, PARA ESGOTO PREDIAL",UNID,10.0,3.45,2024-12-01,MATERIAIS,34.5,NÃO,MATERIAL
3899,SINAPI,"LUVA SIMPLES, PVC, SOLDAVEL, DN 100 MM, SERIE NORMAL, PARA ESGOTO PREDIAL",UNID,10.0,6.82,2024-12-01,MATERIAIS,68.2,NÃO,MATERIAL
7097,SINAPI,"TE SANITARIO, PVC, DN 50 X 50 MM, SERIE NORMAL, PARA ESGOTO PREDIAL",UNID,5.0,7.83,2024-12-01,MATERIAIS,39.15,NÃO,MATERIAL
75641,SIURB,GRELHA REDONDA EM AÇO INOX - 150MM,UNID,10.0,25.56,2024-12-01,MATERIAIS,255.6,NÃO,NÃO SINAPI
7267,ORSE,"Grelha p/ralo em inox, quadrada, 10x10cm, tipo abre/fecha, Meber ou similar",UNID,10.0,13.83,2024-12-01,MATERIAIS,138.3,NÃO,NÃO SINAPI
38194,SINAPI,"LAMPADA LED 10 W BIVOLT BRANCA, FORMATO TRADICIONAL (BASE E27)",UNID,20.0,5.76,2024-12-01,MATERIAIS,115.2,NÃO,MATERIAL
142,SINAPI,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,UNID,60.0,40.19,2024-12-01,MATERIAIS,2411.4,NÃO,MATERIAL
65,SINAPI,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 25 MM X 3/4"", PARA AGUA FRIA",UNID,15.0,0.85,2024-12-01,MATERIAIS,12.75,NÃO,MATERIAL
111,SINAPI,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 50 MM X 1 1/4"", PARA AGUA FRIA",UNID,10.0,8.06,2024-12-01,MATERIAIS,80.6,NÃO,MATERIAL
3529,SINAPI,"JOELHO PVC, SOLDAVEL, 90 GRAUS, 25 MM, PARA AGUA FRIA PREDIAL",UNID,20.0,0.69,2024-12-01,MATERIAIS,13.8,NÃO,MATERIAL
3904,SINAPI,"LUVA PVC SOLDAVEL, 25 MM, PARA AGUA FRIA PREDIAL",UNID,20.0,0.78,2024-12-01,MATERIAIS,15.6,NÃO,MATERIAL
3903,SINAPI,"LUVA PVC SOLDAVEL, 32 MM, PARA AGUA FRIA PREDIAL",UNID,10.0,1.91,2024-12-01,MATERIAIS,19.1,NÃO,MATERIAL
3863,SINAPI,"LUVA PVC SOLDAVEL, 50 MM, PARA AGUA FRIA PREDIAL",UNID,10.0,4.17,2024-12-01,MATERIAIS,41.7,NÃO,MATERIAL
3873,SINAPI,"LUVA DE CORRER PARA TUBO SOLDAVEL, PVC, 25 MM, PARA AGUA FRIA PREDIAL",UNID,10.0,11.82,2024-12-01,MATERIAIS,118.2,NÃO,MATERIAL
3847,SINAPI,"LUVA DE CORRER PARA TUBO SOLDAVEL, PVC, 50 MM, PARA AGUA FRIA PREDIAL",UNID,10.0,27.35,2024-12-01,MATERIAIS,273.5,NÃO,MATERIAL
38022,SINAPI,"LUVA DE CORRER PARA TUBO SOLDAVEL, PVC, 60 MM, PARA AGUA FRIA PREDIAL",UNID,10.0,37.59,2024-12-01,MATERIAIS,375.9,NÃO,MATERIAL
3827,SINAPI,"LUVA DE CORRER PVC PBA, JE, DN 75 / DE 85 MM, PARA REDE DE AGUA",UNID,3.0,30.57,2024-12-01,MATERIAIS,91.71,NÃO,MATERIAL
7122,SINAPI,"TE PVC, SOLDAVEL, COM BUCHA DE LATAO NA BOLSA CENTRAL, 90 GRAUS, 25 MM X 3/4"", PARA AGUA FRIA PREDIAL",UNID,15.0,10.55,2024-12-01,MATERIAIS,158.25,NÃO,MATERIAL
7140,SINAPI,"TE SOLDAVEL, PVC, 90 GRAUS, 32 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UNID,10.0,3.61,2024-12-01,MATERIAIS,36.1,NÃO,MATERIAL
3531,ORSE,Lubrificante spray Gar-Lub ou similar,L,1.8,103.38,2024-12-01,MATERIAIS,186.08,NÃO,NÃO SINAPI
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.83,2024-12-01,SERVIÇOS / EQUIPAMENTOS,7169.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,37.15,2024-12-01,SERVIÇOS / EQUIPAMENTOS,6687.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88310,SINAPI,PINTOR COM ENCARGOS COMPLEMENTARES,H,180.0,43.88,2024-12-01,SERVIÇOS / EQUIPAMENTOS,7898.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
16.32.070,CPOS,"COBERTURA EM POLICARBONATO ALVEOLAR 6MM, ESTRUTURA METÁLICA, INSTALADA",M²,26.8,271.98,2024-12-01,SERVIÇOS / EQUIPAMENTOS,7289.06,NÃO,NÃO SINAPI
100746,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (POR DEMÃO). AF_01/2020,M²,26.8,36.48,2024-12-01,SERVIÇOS / EQUIPAMENTOS,977.66,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
F.04.000.025638,CPOS,Chapa em policarbonato alveolar bronze de 10 x 2100 x 6000 mm,UNID,4.0,1667.38,2024-12-01,SERVIÇOS / EQUIPAMENTOS,6669.52,NÃO,NÃO SINAPI
88315,SINAPI,SERRALHEIRO COM ENCARGOS COMPLEMENTARES,H,70.56,40.29,2024-12-01,SERVIÇOS / EQUIPAMENTOS,2842.86,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88251,SINAPI,AUXILIAR DE SERRALHEIRO COM ENCARGOS COMPLEMENTARES,H,115.92,37.05,2024-12-01,SERVIÇOS / EQUIPAMENTOS,4294.84,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,165.11,21.14,2024-12-01,SERVIÇOS / EQUIPAMENTOS,3490.43,NÃO,PINTURA INTERNA
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,557.78,17.61,2024-12-01,SERVIÇOS / EQUIPAMENTOS,9822.51,NÃO,PINTURA INTERNA
100746,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (POR DEMÃO). AF_01/2020,M²,27.552,36.48,2024-12-01,SERVIÇOS / EQUIPAMENTOS,1005.1,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
96135,SINAPI,"APLICAÇÃO MANUAL DE MASSA ACRÍLICA EM PAREDES EXTERNAS DE CASAS, DUAS DEMÃOS. AF_05/2017",M²,38.0,42.74,2024-12-01,SERVIÇOS / EQUIPAMENTOS,1624.12,NÃO,PINTURA EXTERNA
90776,SINAPI,ENCARREGADO GERAL COM ENCARGOS COMPLEMENTARES,H,198.0,58.56,2025-01-01,EQUIPE,11594.88,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,198.0,44.16,2025-01-01,EQUIPE,8743.68,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,44.16,2025-01-01,EQUIPE,7948.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,36.4,2025-01-01,EQUIPE,6552.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,36.4,2025-01-01,EQUIPE,6552.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.83,2025-01-01,EQUIPE,7169.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.83,2025-01-01,EQUIPE,7169.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,37.15,2025-01-01,EQUIPE,6687.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,37.15,2025-01-01,EQUIPE,6687.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,37.15,2025-01-01,EQUIPE,6687.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,34.32,2025-01-01,EQUIPE,6177.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,0.0,34.32,2025-01-01,EQUIPE,0.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
7231,SINAPI,"TELHA ESTRUTURAL DE FIBROCIMENTO 2 ABAS, DE 1,00 X 6,00 M (SEM AMIANTO)",UNID,8.0,586.34,2025-01-01,MATERIAIS,4690.72,NÃO,MATERIAL
3157,ORSE,Redutor químico tipo 2002 acabamento (Thinner),L,5.0,29.2,2025-01-01,MATERIAIS,146.0,NÃO,NÃO SINAPI
7348,SINAPI,TINTA ACRILICA PREMIUM PARA PISO,L,72.0,23.77,2025-01-01,MATERIAIS,1711.44,NÃO,MATERIAL
10475,SINAPI,"VERNIZ TIPO COPAL PARA MADEIRA, BRILHANTE, USO INTERNO",L,10.8,38.33,2025-01-01,MATERIAIS,413.96,NÃO,MATERIAL
626,SINAPI,"MANTA LIQUIDA DE BASE ASFALTICA MODIFICADA COM A ADICAO DE ELASTOMEROS DILUIDOS EM SOLVENTE ORGANICO, APLICACAO A FRIO (MEMBRANA IMPERMEABILIZANTE ASFALTICA)",KG,180.0,23.61,2025-01-01,MATERIAIS,4249.8,NÃO,MATERIAL
6138,SINAPI,"ANEL DE VEDACAO, PVC FLEXIVEL, 100 MM, PARA SAIDA DE BACIA / VASO SANITARIO",UNID,10.0,13.34,2025-01-01,MATERIAIS,133.4,NÃO,MATERIAL
44255,SINAPI,"ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 22 MM, CAIXA D'AGUA PARA AGUA QUENTE",UNID,2.0,29.73,2025-01-01,MATERIAIS,59.46,NÃO,MATERIAL
44257,SINAPI,"ADAPTADOR CPVC, ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 35 MM, CAIXA D'AGUA PARA AGUA QUENTE",UNID,2.0,53.14,2025-01-01,MATERIAIS,106.28,NÃO,MATERIAL
21124,SINAPI,"TUBO CPVC, SOLDAVEL, 22 MM, AGUA QUENTE PREDIAL (NBR 15884)",M,6.0,17.73,2025-01-01,MATERIAIS,106.38,NÃO,MATERIAL
38674,SINAPI,"TE MISTURADOR DE TRANSICAO, CPVC, COM ROSCA, 22 MM X 3/4"", PARA AGUA QUENTE",UNID,2.0,32.94,2025-01-01,MATERIAIS,65.88,NÃO,MATERIAL
11753,SINAPI,"REGISTRO PRESSAO BRUTO EM LATAO FORJADO, BITOLA 3/4"" (REF 1400)",UNID,4.0,25.55,2025-01-01,MATERIAIS,102.2,NÃO,MATERIAL
65,SINAPI,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 25 MM X 3/4"", PARA AGUA FRIA",UNID,10.0,0.85,2025-01-01,MATERIAIS,8.5,NÃO,MATERIAL
20147,SINAPI,"JOELHO PVC, SOLDAVEL, COM BUCHA DE LATAO, 90 GRAUS, 25 MM X 1/2"", PARA AGUA FRIA PREDIAL",UNID,10.0,5.13,2025-01-01,MATERIAIS,51.3,NÃO,MATERIAL
6.95.48,FDE,KIT REPARO CAIXA ACOPLADA,UNID,2.0,127.74,2025-01-01,MATERIAIS,255.48,NÃO,NÃO SINAPI
779,SINAPI,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2""",UNID,15.0,8.89,2025-01-01,MATERIAIS,133.35,NÃO,MATERIAL
6142,SINAPI,"CONJUNTO DE LIGACAO AJUSTAVEL, PARA VASO / BACIA SANITARIA, EM PLASTICO BRANCO, COM TUBO, CANOPLA E ESPUD",UNID,20.0,11.52,2025-01-01,MATERIAIS,230.4,NÃO,MATERIAL
11684,SINAPI,"ENGATE / RABICHO FLEXIVEL INOX 1/2 "" X 40 CM",UNID,15.0,52.5,2025-01-01,MATERIAIS,787.5,NÃO,MATERIAL
11762,SINAPI,"TORNEIRA METALICA CROMADA PARA JARDIM / TANQUE, COM BICO PLASTICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL , 1/2 "" OU 3/4 "" (REF 1153 / 1130)",UNID,10.0,59.57,2025-01-01,MATERIAIS,595.7,NÃO,MATERIAL
44945,SINAPI,"SIFAO / TUBO SINFONADO EXTENSIVEL/SANFONADO, UNIVERSAL/ SIMPLES, ENTRE *50 A 70* CM, DE PLASTICO BRANCO",UNID,20.0,12.6,2025-01-01,MATERIAIS,252.0,NÃO,MATERIAL
11830,SINAPI,"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, AGUA FRIA, 3/4"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO",UNID,10.0,63.07,2025-01-01,MATERIAIS,630.7,NÃO,MATERIAL
11825,SINAPI,"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 1"", AGUA FRIA, COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO",UNID,10.0,141.9,2025-01-01,MATERIAIS,1419.0,NÃO,MATERIAL
9836,SINAPI,"TUBO PVC SERIE NORMAL, DN 100 MM, PARA ESGOTO PREDIAL (NBR 5688)",M,48.0,15.53,2025-01-01,MATERIAIS,745.44,NÃO,MATERIAL
20111,SINAPI,"FITA ISOLANTE ADESIVA ANTICHAMA, USO ATE 750 V, EM ROLO DE 19 MM X 20 M",UNID,10.0,22.43,2025-01-01,MATERIAIS,224.3,NÃO,MATERIAL
1368,SINAPI,"CHUVEIRO COMUM EM PLASTICO BRANCO, COM CANO, 3 TEMPERATURAS, 5500 W (110/220 V)",UNID,40.0,102.49,2025-01-01,MATERIAIS,4099.6,NÃO,MATERIAL
44019,SINAPI,"BACIA SANITARIA (VASO) COM CAIXA ACOPLADA, SIFAO OCULTO / CARENADO, DE LOUCA BRANCA (SEM ASSENTO) - PADRAO ALTO",UNID,3.0,630.17,2025-01-01,MATERIAIS,1890.51,NÃO,MATERIAL
11674,SINAPI,"REGISTRO DE ESFERA, PVC, COM VOLANTE, VS, SOLDAVEL, DN 25 MM, COM CORPO DIVIDIDO",UNID,10.0,32.03,2025-01-01,MATERIAIS,320.3,NÃO,MATERIAL
108,SINAPI,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 32 MM X 1"", PARA AGUA FRIA",UNID,5.0,1.72,2025-01-01,MATERIAIS,8.6,NÃO,MATERIAL
829,SINAPI,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, CURTA, COM 32 X 25 MM, PARA AGUA FRIA PREDIAL",UNID,30.0,0.91,2025-01-01,MATERIAIS,27.3,NÃO,MATERIAL
3904,SINAPI,"LUVA PVC SOLDAVEL, 25 MM, PARA AGUA FRIA PREDIAL",UNID,20.0,0.78,2025-01-01,MATERIAIS,15.6,NÃO,MATERIAL
7122,SINAPI,"TE PVC, SOLDAVEL, COM BUCHA DE LATAO NA BOLSA CENTRAL, 90 GRAUS, 25 MM X 3/4"", PARA AGUA FRIA PREDIAL",UNID,10.0,10.55,2025-01-01,MATERIAIS,105.5,NÃO,MATERIAL
13329,SINAPI,"SOQUETE DE PVC / TERMOPLASTICO BASE E27, COM RABICHO, PARA LAMPADAS",UNID,20.0,4.68,2025-01-01,MATERIAIS,93.6,NÃO,MATERIAL
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.0,39.83,2025-01-01,SERVIÇOS / EQUIPAMENTOS,0.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.0,37.15,2025-01-01,SERVIÇOS / EQUIPAMENTOS,0.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88310,SINAPI,PINTOR COM ENCARGOS COMPLEMENTARES,H,180.0,43.88,2025-01-01,SERVIÇOS / EQUIPAMENTOS,7898.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
104803,SINAPI,"REMOÇÃO CALHAS E RUFOS, DE FORMA MANUAL, SEM REAPROVEITAMENTO. AF_09/2023",M,74.0,7.07,2025-01-01,SERVIÇOS / EQUIPAMENTOS,523.18,NÃO,DEMOLIÇÕES E REMOÇÕES
94227,SINAPI,"CALHA EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, DESENVOLVIMENTO DE 33 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,74.0,83.3,2025-01-01,SERVIÇOS / EQUIPAMENTOS,6164.2,NÃO,TELHAMENTO PARA COBERTURA
94228,SINAPI,"CALHA EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, DESENVOLVIMENTO DE 50 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,74.0,114.24,2025-01-01,SERVIÇOS / EQUIPAMENTOS,8453.76,NÃO,TELHAMENTO PARA COBERTURA
94231,SINAPI,"RUFO EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, CORTE DE 25 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,74.0,67.24,2025-01-01,SERVIÇOS / EQUIPAMENTOS,4975.76,NÃO,TELHAMENTO PARA COBERTURA
88323,SINAPI,TELHADISTA COM ENCARGOS COMPLEMENTARES,H,24.0,39.34,2025-01-01,SERVIÇOS / EQUIPAMENTOS,944.16,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88316,SINAPI,SERVENTE COM ENCARGOS COMPLEMENTARES,H,24.0,34.45,2025-01-01,SERVIÇOS / EQUIPAMENTOS,826.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,28.5,21.14,2025-01-01,SERVIÇOS / EQUIPAMENTOS,602.49,NÃO,PINTURA INTERNA
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,109.5,17.61,2025-01-01,SERVIÇOS / EQUIPAMENTOS,1928.29,NÃO,PINTURA INTERNA
96135,SINAPI,"APLICAÇÃO MANUAL DE MASSA ACRÍLICA EM PAREDES EXTERNAS DE CASAS, DUAS DEMÃOS. AF_05/2017",M²,2.0,42.74,2025-01-01,SERVIÇOS / EQUIPAMENTOS,85.48,NÃO,PINTURA EXTERNA
90776,SINAPI,ENCARREGADO GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,58.56,2025-02-01,EQUIPE,10540.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,44.16,2025-02-01,EQUIPE,7948.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,44.16,2025-02-01,EQUIPE,7948.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,36.4,2025-02-01,EQUIPE,6552.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,36.4,2025-02-01,EQUIPE,6552.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.83,2025-02-01,EQUIPE,7169.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.83,2025-02-01,EQUIPE,7169.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,37.15,2025-02-01,EQUIPE,6687.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,37.15,2025-02-01,EQUIPE,6687.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,37.15,2025-02-01,EQUIPE,6687.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,34.32,2025-02-01,EQUIPE,6177.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,0.0,34.32,2025-02-01,EQUIPE,0.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
10406,SINAPI,"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 3"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA",UNID,2.0,819.16,2025-02-01,MATERIAIS,1638.32,NÃO,MATERIAL
102,SINAPI,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 85 MM X 3"", PARA AGUA FRIA",UNID,10.0,25.66,2025-02-01,MATERIAIS,256.6,NÃO,MATERIAL
3866,SINAPI,"LUVA PVC SOLDAVEL, 85 MM, PARA AGUA FRIA PREDIAL",UNID,2.0,42.0,2025-02-01,MATERIAIS,84.0,NÃO,MATERIAL
122,SINAPI,"ADESIVO PLASTICO PARA PVC, FRASCO COM *850* GR",UNID,2.0,61.55,2025-02-01,MATERIAIS,123.1,NÃO,MATERIAL
11762,SINAPI,"TORNEIRA METALICA CROMADA PARA JARDIM / TANQUE, COM BICO PLASTICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL , 1/2 "" OU 3/4 "" (REF 1153 / 1130)",UNID,10.0,59.57,2025-02-01,MATERIAIS,595.7,NÃO,MATERIAL
36791,SINAPI,"TORNEIRA METALICA CROMADA DE MESA PARA LAVATORIO, BICA ALTA, COM AREJADOR (REF 1195)",UNID,15.0,141.74,2025-02-01,MATERIAIS,2126.1,NÃO,MATERIAL
11684,SINAPI,"ENGATE / RABICHO FLEXIVEL INOX 1/2 "" X 40 CM",UNID,15.0,52.5,2025-02-01,MATERIAIS,787.5,NÃO,MATERIAL
11950,SINAPI,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UNID,100.0,0.21,2025-02-01,MATERIAIS,21.0,NÃO,MATERIAL
7583,SINAPI,"BUCHA DE NYLON SEM ABA S8, COM PARAFUSO DE 4,80 X 50 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UNID,100.0,0.43,2025-02-01,MATERIAIS,43.0,NÃO,MATERIAL
7568,SINAPI,"BUCHA DE NYLON SEM ABA S10, COM PARAFUSO DE 6,10 X 6",UNID,100.0,0.63,2025-02-01,MATERIAIS,63.0,NÃO,MATERIAL
11681,SINAPI,"ENGATE/RABICHO FLEXIVEL PLASTICO (PVC OU ABS) BRANCO 1/2 "" X 40 CM",UNID,15.0,9.61,2025-02-01,MATERIAIS,144.15,NÃO,MATERIAL
3148,SINAPI,FITA VEDA ROSCA EM ROLOS DE 18 MM X 50 M (L X C),UNID,20.0,9.3,2025-02-01,MATERIAIS,186.0,NÃO,MATERIAL
75641,SIURB,GRELHA REDONDA EM AÇO INOX - 150MM,UNID,10.0,25.56,2025-02-01,MATERIAIS,255.6,NÃO,NÃO SINAPI
7267,ORSE,"Grelha p/ralo em inox, quadrada, 10x10cm, tipo abre/fecha, Meber ou similar",UNID,10.0,13.83,2025-02-01,MATERIAIS,138.3,NÃO,NÃO SINAPI
6157,SINAPI,"VALVULA EM METAL CROMADO PARA PIA AMERICANA 3.1/2 X 1.1/2""",UNID,10.0,71.44,2025-02-01,MATERIAIS,714.4,NÃO,MATERIAL
11674,SINAPI,"REGISTRO DE ESFERA, PVC, COM VOLANTE, VS, SOLDAVEL, DN 25 MM, COM CORPO DIVIDIDO",UNID,10.0,32.03,2025-02-01,MATERIAIS,320.3,NÃO,MATERIAL
142,SINAPI,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,UNID,80.0,40.19,2025-02-01,MATERIAIS,3215.2,NÃO,MATERIAL
65,SINAPI,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 25 MM X 3/4"", PARA AGUA FRIA",UNID,15.0,0.85,2025-02-01,MATERIAIS,12.75,NÃO,MATERIAL
3529,SINAPI,"JOELHO PVC, SOLDAVEL, 90 GRAUS, 25 MM, PARA AGUA FRIA PREDIAL",UNID,20.0,0.69,2025-02-01,MATERIAIS,13.8,NÃO,MATERIAL
3904,SINAPI,"LUVA PVC SOLDAVEL, 25 MM, PARA AGUA FRIA PREDIAL",UNID,15.0,0.78,2025-02-01,MATERIAIS,11.7,NÃO,MATERIAL
3873,SINAPI,"LUVA DE CORRER PARA TUBO SOLDAVEL, PVC, 25 MM, PARA AGUA FRIA PREDIAL",UNID,10.0,11.82,2025-02-01,MATERIAIS,118.2,NÃO,MATERIAL
